,wt-SNE 1,wt-SNE 2,type
0,8.545946887638507,17.673693224504902,1.0
1,8.58126628470286,16.529463016371373,1.0
2,8.893917411432312,16.624246428188393,1.0
3,8.329792300668698,17.379970053623246,1.0
4,6.731682101055804,16.046916808675782,1.0
5,7.914796364894847,15.330547445020935,1.0
6,7.429724601503051,15.117489907447947,1.0
7,7.5303202029212075,15.925442641274183,1.0
8,9.043025711063017,13.168146072931545,1.0
9,5.762954707008802,17.837231817527286,1.0
10,7.508102260031927,17.491748802457256,1.0
11,6.731204033429321,17.51814964735389,1.0
12,9.652807766352813,17.58921291464239,1.0
13,9.00110212071055,12.843733957584025,1.0
14,4.980844663867249,16.647035444396987,1.0
15,5.599852851452531,18.077014562640596,1.0
16,10.001666834944999,14.699374626646971,1.0
17,9.669655629920758,15.046882959837006,1.0
18,5.3912490912224555,15.861725739010092,1.0
19,9.389099570389982,14.678559850623767,1.0
20,5.53151618762097,15.635783553432434,1.0
21,6.876730772356051,14.157539425144353,1.0
22,7.382676673737148,14.126324188131392,1.0
23,7.640047324697452,-11.952268834959636,1.0
24,-3.816849477449263,-11.334669541310115,1.0
25,-12.920394690830115,19.164389378017063,1.0
26,-5.7799708150049875,-11.159803270857207,1.0
27,-18.890232385258482,11.681410869377304,1.0
28,-15.335945153150872,13.474260535016127,1.0
29,-15.130693553273286,12.609870304600406,1.0
30,16.351421501209106,-14.898111014561046,1.0
31,16.688194860621664,-14.72939079300865,1.0
32,16.09502846129542,-14.143921244024495,1.0
33,-14.642532631044958,12.865774092899889,1.0
34,-15.75885727084616,12.671644241627456,1.0
35,-15.434577461562387,13.013771807338063,1.0
36,16.68063679220813,-15.196249371282544,1.0
37,-15.99865092117365,13.095899261584453,1.0
38,16.095736497338926,-14.938328427913246,1.0
39,-7.056932926991145,-9.538452094178922,1.0
40,-17.856407223284933,11.586950458660267,1.0
41,-7.066634319493822,-9.646371095472606,1.0
42,-17.087501666920836,8.863787407389534,1.0
43,7.133181344521965,-13.596677703716805,1.0
44,0.25217124361516535,-13.786264440037895,1.0
45,7.154708198506543,-13.622528495238589,1.0
46,-12.924457026954654,22.350721121531638,1.0
47,-6.271873504023921,-13.514768320402906,1.0
48,-21.173869496540615,14.25365407837505,1.0
49,-6.21282198297906,-13.350668227698028,1.0
50,-21.33459263684123,13.876765413869306,1.0
51,7.503076148334545,-9.135347874543609,1.0
52,-13.850644061716777,20.256293187538326,1.0
53,-4.570095516828082,-14.067470850074663,1.0
54,-21.81385796538259,14.642042989879661,1.0
55,-21.37630860844997,9.671529207004218,1.0
56,-21.10409494251922,21.18903702312563,1.0
57,-15.09035288898125,11.982540698573224,1.0
58,-14.658173518048171,12.212526719652537,1.0
59,14.704451354398556,-14.364989862875385,1.0
60,17.794869499849916,-10.709540699603997,1.0
61,-21.3371648917447,16.59508427023265,1.0
62,-15.638728004390567,11.563992610552662,1.0
63,-21.314784202171627,16.565117532045466,1.0
64,17.794334355493564,-10.714822024763137,1.0
65,6.365764516879226,-11.156209918519902,1.0
66,-14.311748074276421,21.077321954257272,1.0
67,-5.74647871480496,-12.020834979752326,1.0
68,-18.205287820780864,9.861007519764978,1.0
69,17.23219713382939,-1.7611711075466518,1.0
70,-14.451527011469006,18.947158664043766,1.0
71,-5.8912257124105105,-13.893297357169722,1.0
72,-21.278915526119047,10.069855807671175,1.0
73,-5.892848408642161,-14.230474102229243,1.0
74,-22.050384318602465,14.055867830531376,1.0
75,17.126624604549736,-1.8363374907095136,1.0
76,-21.25961421633281,21.548287944522414,1.0
77,18.621088552124892,-15.276819070793463,1.0
78,18.62032142885597,-15.32045661176391,1.0
79,21.925259334882593,-6.318766885179268,1.0
80,21.8261839400921,-6.266324354178062,1.0
81,18.606438335434728,-18.1692200841011,1.0
82,18.199862339869853,-16.7415052609219,1.0
83,18.643688845911765,-18.18138711155596,1.0
84,18.220800681710987,-16.790160309774734,1.0
85,0.17970441307240229,-7.229440974523649,1.0
86,0.1561523249091112,-7.138615782946852,1.0
87,0.008876440866176902,-4.702906933489006,1.0
88,0.10124148157314221,-4.607720353406255,1.0
89,1.483091434511539,-7.97452196692553,1.0
90,2.2173954756434564,-7.626609023323131,1.0
91,1.6994852789464816,-5.606639964096772,1.0
92,0.45197410153290735,-5.32358638245546,1.0
93,1.2722353405557065,-9.359043446828089,1.0
94,0.5080072053646016,-7.514669374739915,1.0
95,1.1481642888933676,-9.234120171066207,1.0
96,0.7633958722894549,-7.886974714603358,1.0
97,1.5873513367511307,-5.738177702965622,1.0
98,0.707251652221961,-5.2160701812511245,1.0
99,-0.8971785868913644,-5.865447290486312,1.0
100,0.8764358177371122,-4.214283090848684,1.0
101,-1.0497642457738436,-6.989626011644746,1.0
102,-0.18469364705423708,-8.19523974972177,1.0
103,1.8106432210979035,-9.563717515244576,1.0
104,2.22997670670809,-7.630777360393381,1.0
105,2.414168325493642,-9.312206418558308,1.0
106,1.7037089839195845,-7.275935861442657,1.0
107,14.938592259761874,-18.619763530410783,1.0
108,13.282009481781168,-15.545947733345063,1.0
109,9.925460282132804,-19.1760521902339,1.0
110,9.603016165895275,-18.47781020287105,1.0
111,10.58388353636272,-19.47257915365557,1.0
112,11.947114312320622,-15.842049644172313,1.0
113,9.232088373312767,-18.940560832269885,1.0
114,8.948495638428135,-19.188858266569152,1.0
115,11.429527049189405,-17.0283849658966,1.0
116,9.772228157350566,-18.20707017162091,1.0
117,19.955384973331025,-5.334711881564398,1.0
118,20.247575820292298,-7.514837501054538,1.0
119,15.2033625484052,-19.07841669145178,1.0
120,18.169787369676307,-11.880510469271929,1.0
121,17.603449327301394,-18.54604995527808,1.0
122,16.278485696361386,-17.506948750158013,1.0
123,16.951613924388106,-19.497940685903327,1.0
124,16.951246652393618,-16.17411622935253,1.0
125,16.28339605611673,-18.575792162476628,1.0
126,18.586333094012996,-12.283826569191708,1.0
127,21.079257086940594,-6.470271465963588,1.0
128,21.07392740409397,-7.7561837035728765,1.0
129,16.81673991375913,-20.139141319812683,1.0
130,18.545178247961978,-13.964770402495102,1.0
131,16.881567751081572,-20.113597318132708,1.0
132,18.485457270471326,-14.09773171191154,1.0
133,21.199526306469213,-3.4332827621637763,1.0
134,20.86721508355045,-7.737902459752979,1.0
135,21.229526763981674,-3.474006162480177,1.0
136,20.995225582309182,-7.8034425484787135,1.0
137,14.17113058851331,-15.450478293518573,1.0
138,14.223782207217925,-15.717152656896875,1.0
139,7.530194752551012,17.48748044458555,1.0
140,10.072692720139207,16.47255345014717,1.0
141,9.683424633064824,17.589247126677986,1.0
142,10.033365223620375,17.532212712154298,1.0
143,6.8211108741268776,14.822176927277226,1.0
144,7.685998167688805,14.21936101836163,1.0
145,7.870294903084767,14.579840114710553,1.0
146,8.37624326074359,14.504278341010357,1.0
147,6.197336196006163,16.68734769834573,1.0
148,7.4999691144637595,16.427016876717655,1.0
