,wt-SNE 1,wt-SNE 2,type
0,25.05701360440607,2.642883622502165,1.0
1,20.7650216516692,4.702719227885933,1.0
2,20.52562924549658,4.575505991391191,1.0
3,24.886836964503246,3.302823360563043,1.0
4,7.388497976515619,-16.28323023009537,1.0
5,6.382585025567697,-19.246551543523445,1.0
6,6.0239548589322975,-18.861685773765302,1.0
7,7.390191340030102,-16.31780437944696,1.0
8,2.398964419972862,-17.610188688441724,1.0
9,-22.835061008127184,-2.8887766256186618,1.0
10,24.812219827849024,3.4048758897963958,1.0
11,24.57413423049754,2.80124556296829,1.0
12,24.51356372520581,2.4509720664422265,1.0
13,2.2123734110993367,-17.557893152648187,1.0
14,-8.575530864924291,-13.169752117332644,1.0
15,-25.153543525646832,1.4967757520900895,1.0
16,8.583786054140148,-19.57687432010233,1.0
17,8.025065508815802,-15.903082415545125,1.0
18,-7.301457400065469,-16.708802345689275,1.0
19,9.877687697073926,-19.784620335088793,1.0
20,-7.589163662326141,-16.449958043509483,1.0
21,6.610594271775004,-18.400201639461418,1.0
22,6.521880700831715,-19.2318724886036,1.0
23,5.7014962807534815,-5.400607372313424,1.0
24,1.0257957896762315,-16.556817947543085,1.0
25,-9.68184586145553,-15.190081532682534,1.0
26,3.2587585286817036,-6.900478722086994,1.0
27,-20.792256302840244,-1.019192630019134,1.0
28,26.094092919092205,2.2869488433956247,1.0
29,25.51779558114256,2.999894084657671,1.0
30,20.347078434984326,3.1844242457624254,1.0
31,20.337751292568633,3.545463305319737,1.0
32,20.213027402087956,3.6433323240135334,1.0
33,25.367676279170883,2.8699072930125675,1.0
34,25.95338736578415,2.7461910516735566,1.0
35,26.06368871138735,2.3352503057475085,1.0
36,19.850037655103378,4.20524932262351,1.0
37,26.12809874798246,2.5052507336129817,1.0
38,19.88091590033941,3.6273831110953636,1.0
39,3.352877588256149,-7.250798735106556,1.0
40,-20.96733079739698,-1.2878947944145687,1.0
41,3.2439959484691596,-6.871710609479953,1.0
42,-22.24678525909175,-1.8415487670601234,1.0
43,5.738977094480797,-5.403556997830353,1.0
44,0.08289644810834089,-16.477855526313064,1.0
45,5.681280205803057,-5.402445719959073,1.0
46,-7.938812970025837,-15.49047464852214,1.0
47,2.6395526480870886,-6.9244873635860715,1.0
48,-20.95428313427909,-0.25048528980739954,1.0
