,wt-SNE 1,wt-SNE 2,type
0,8.41626477983519,-2.1748527721158855,1.0
1,8.649284277797037,-3.0658484910760517,1.0
2,8.968632335105148,-2.7291548781399024,1.0
3,7.731465017339684,-2.651747920507481,1.0
4,8.73476700559054,15.123045990983343,1.0
5,8.08409034149565,14.898201489139383,1.0
6,7.938159322898238,15.169868872160734,1.0
7,8.816764972681865,14.738481610293453,1.0
8,7.615371557728631,16.19097849610915,1.0
9,12.59815983001172,9.235815655370962,1.0
10,7.3855299998043575,-2.0820214477992227,1.0
11,8.347817166535716,-1.732355723996731,1.0
12,7.5788427113449846,-2.8445336525642393,1.0
13,5.987997719576965,16.84494312012646,1.0
14,-19.12057785151397,19.08261697406115,1.0
15,-10.32428760973263,-0.4656690089391819,1.0
16,13.002196022313704,11.752730230127131,1.0
17,11.33520492709497,11.796156361212743,1.0
18,4.743838847070387,17.939329614630584,1.0
19,12.154867294350549,11.595959702269283,1.0
20,4.784618162995563,17.999742917384648,1.0
21,7.02848535136664,14.55463635193707,1.0
22,7.635734992049079,13.991350199066959,1.0
23,16.553810553431795,12.782140681449453,1.0
24,8.719088141118398,19.00844638203032,1.0
25,-16.10923251155257,16.8240510080782,1.0
26,10.752142623450744,20.189709036068805,1.0
27,-14.464007881377498,-0.43669845823577336,1.0
28,1.8195572630372445,3.0172869031494893,1.0
29,1.64051751265793,2.2671373744166194,1.0
30,10.55404554549565,-4.819537747026586,1.0
31,10.730624396272768,-5.31738355272636,1.0
32,10.683264665750544,-4.870043466721205,1.0
33,2.4167805010926244,2.3198923602342356,1.0
34,1.4846491516045948,2.4977371181975605,1.0
35,1.8294899157105045,3.0545372681114817,1.0
36,11.565687365638459,-5.547473212474593,1.0
37,1.8011098749729948,3.1103996808471805,1.0
38,11.388927895567852,-4.93573901276937,1.0
39,11.393506232074712,19.621011527222244,1.0
40,-13.834884700105254,-0.28234246748925007,1.0
41,11.46040432579746,19.548990533201298,1.0
42,-12.801362461468086,-1.5425273099223502,1.0
43,17.25718319351559,12.796452078835138,1.0
44,7.883768085220498,20.60310775991881,1.0
45,17.3028267332654,12.772797982237856,1.0
46,-15.813659321068622,17.64503818957566,1.0
47,10.08336601856979,23.002717754662967,1.0
48,-15.561003680833108,1.3554454306412207,1.0
49,10.07929373605168,23.151215409697667,1.0
50,-15.702309821062245,1.2123641305940596,1.0
51,14.819247409239109,10.227614116000327,1.0
52,-14.866216780475355,18.219720460217918,1.0
53,8.18602998804587,23.344215716685156,1.0
54,-16.870137747410457,1.045492125188743,1.0
55,-15.956499833462448,-1.5141281175692358,1.0
56,-16.612182973046377,18.822383200650464,1.0
57,1.6567773158601982,1.6855677473382726,1.0
58,2.106349016468526,2.078755566599899,1.0
59,11.156723777543926,-4.227798341819687,1.0
60,10.031234983121799,-3.573998000387605,1.0
61,0.7847227567209,2.391982108858504,1.0
62,1.5520078898695535,1.5514859026257144,1.0
63,0.863368383886065,2.011823395735794,1.0
64,10.02964326626054,-3.576634673007106,1.0
65,16.14573659463616,11.725075399986522,1.0
66,-14.352878009779602,18.845442300299084,1.0
67,9.923613022403048,19.80000319658178,1.0
68,-14.443860425292296,-2.7073080682129387,1.0
69,-5.0311240007777185,-17.671909666031983,1.0
70,-14.046823076971686,17.204193698998814,1.0
71,9.453852216229915,23.21790290897891,1.0
72,-16.26720481259637,-1.5680211212552517,1.0
73,9.334637686118251,23.313548628101124,1.0
74,-16.84623839163889,0.5207457327120126,1.0
75,-5.121681214979822,-17.63514779841942,1.0
76,-16.746613652319354,18.80167530242597,1.0
77,5.232188320136651,-10.095319814774376,1.0
78,5.24082532705504,-10.09907291885541,1.0
79,-5.22027946979778,-24.405256822889612,1.0
80,-5.168310029074542,-24.404933648491866,1.0
81,5.18276229709345,-12.64382854339862,1.0
82,4.633115052773661,-12.77818880250687,1.0
83,5.182434074484212,-12.653995750415513,1.0
84,4.738162048559919,-12.755949824906834,1.0
85,12.791318258990342,-0.719965587888695,1.0
86,12.817527373320004,-0.8764887789972264,1.0
87,14.30497825564564,0.30058013478784945,1.0
88,14.089040871487304,0.2588545693578589,1.0
89,12.877434760643748,-1.6254936945539684,1.0
90,12.507687294634534,-1.7844033090314322,1.0
91,15.201162958600467,-0.4228561318797073,1.0
92,14.668302261050519,0.12614044660132365,1.0
93,14.222516748491213,-1.9676345434987277,1.0
94,12.919222177695948,-0.9145954871065077,1.0
95,14.038952965642425,-1.899578465967637,1.0
96,13.225360802796065,-1.1523869655115957,1.0
97,15.283609547469778,-0.5803025557299039,1.0
98,14.765229398686321,0.2438936160170035,1.0
99,15.20643363811955,0.7431744868939884,1.0
100,15.088206094151023,1.9887113800579055,1.0
101,11.81787053027681,-0.7137678325656468,1.0
102,15.025299604232652,2.243005016605073,1.0
103,13.96003169687487,-2.441755458401936,1.0
104,12.65051279310092,-1.888065864248089,1.0
105,13.845072680364432,-2.568694024708222,1.0
106,12.434529654532543,-1.7033275652081736,1.0
107,9.340619387801103,-17.187130369595543,1.0
108,10.541497914711332,-13.857587860300386,1.0
109,10.534088636169939,-18.44154689238446,1.0
110,11.93646706943488,-14.819253433748074,1.0
111,10.181742943346105,-18.462291632528075,1.0
112,11.035694942446863,-14.10834415342729,1.0
113,13.779813830137138,-8.985506063257457,1.0
114,7.128721616198614,-19.355928038359895,1.0
115,10.08544343243686,-17.730959415517937,1.0
116,11.9236575361294,-14.775835662270488,1.0
117,-0.11277633211482929,-20.476877949220334,1.0
118,1.0298086487695353,-19.947559558229827,1.0
119,9.539083137017773,-16.755906835017797,1.0
120,9.414797797987296,-14.521714443945044,1.0
121,13.682622179101802,-9.168509638403448,1.0
122,9.1500218309036,-17.497748869538974,1.0
123,10.657326518775193,-18.035787919667797,1.0
124,13.10237535897297,-10.06188918206645,1.0
125,9.222758057078224,-16.31105968879858,1.0
126,9.371314923938666,-14.551689267070143,1.0
127,-0.026282259479359697,-20.51061300839252,1.0
128,1.0286037840139592,-19.98897440163759,1.0
129,11.199657826159148,-17.676760957544985,1.0
130,12.889145803665421,-10.150404195056955,1.0
131,11.187366052204768,-17.73789569020694,1.0
132,12.969149345907306,-9.923554075667425,1.0
133,-0.878649666954149,-20.057171889746215,1.0
134,0.9824897665616168,-19.762912105288958,1.0
135,-0.8642601603158009,-20.066744374847747,1.0
136,1.03625848353245,-19.912315049776858,1.0
137,11.170365886055418,-10.807444630927176,1.0
138,11.064463543993885,-11.127939013592739,1.0
139,7.634289895426301,-2.041095379724336,1.0
140,8.046504275183095,-3.83709115089133,1.0
141,7.45284845122606,-2.7910392006246316,1.0
142,7.4898020034134225,-3.609106349618655,1.0
143,7.752563051850334,15.190088714170722,1.0
144,7.727994051193902,14.454367536054589,1.0
145,8.290479859304872,14.132719286068799,1.0
146,8.48701967662557,14.342215372049825,1.0
147,8.813196290538412,-1.3355518030291909,1.0
148,9.608167474060735,-1.4643520149115365,1.0
149,10.478843827533687,22.841019594287562,1.0
150,-5.753983783770906,-18.017198561874416,1.0
151,-3.8781063149640613,-17.71754897147044,1.0
152,-17.39425772023462,18.787626457712776,1.0
153,-3.7440639557142843,-17.71739879155004,1.0
154,-15.554951070571647,16.073763544306505,1.0
155,11.485345637416797,21.57220706377283,1.0
156,-14.944944427861861,-0.527867632906833,1.0
157,16.696264538526574,13.679240778814954,1.0
158,7.773587688690928,19.489269266596665,1.0
159,-16.044051492807434,-3.250862495207077,1.0
160,-14.894550766543183,17.009056353425365,1.0
161,11.92556219305532,20.635977728575924,1.0
162,-14.3701993080861,-2.836251345535913,1.0
163,7.58134656505509,19.161622531452778,1.0
164,-16.16174952062738,-2.123923440500941,1.0
165,10.379313204535315,-18.392637695326716,1.0
166,12.864047826839993,-10.698738028591618,1.0
167,-7.246122300395417,-25.5118296240201,1.0
168,-6.043067819662564,-24.39141860568529,1.0
169,4.054326711626849,-9.289105245642705,1.0
170,3.3573131188459686,-12.642844155943068,1.0
171,1.2328840346570333,-0.25379111436275137,1.0
172,-0.4885011397139905,0.9566518037954047,1.0
173,12.523246462007911,-3.1473386574422735,1.0
174,10.592833752793183,-4.454465685614167,1.0
175,3.0079884236897336,1.016780059602354,1.0
176,3.0299702972142613,1.1747048161223534,1.0
177,3.3931871351305825,1.2133964545544873,1.0
178,9.927208898317978,-4.585716833024445,1.0
179,7.389959306530352,18.55594271218514,1.0
180,-15.049346382990068,-3.848683718946778,1.0
181,14.316958329066772,10.636806133552149,1.0
182,-13.992025695373734,18.392133473146632,1.0
183,13.058085329876915,-3.3860084353907487,1.0
184,1.2294336843387923,-0.275938717268006,1.0
185,13.47013476235663,-6.273583182739033,1.0
186,12.53724828222884,-3.169719051931494,1.0
187,-0.5021834020306782,0.9190880117127624,1.0
188,13.978644686846113,-6.875517943326611,1.0
189,-0.9643264911563418,0.9439833455902552,1.0
190,13.973911248083294,-6.8804356694570314,1.0
191,1.1658099356382392,-0.42645600683389107,1.0
192,-0.45445279706867664,0.9190612115972155,1.0
193,16.692084713127567,12.627674539379536,1.0
194,-14.835691265779593,17.16245044590454,1.0
195,16.13011374572341,11.473439579308346,1.0
196,-14.34120733805677,18.87160689576167,1.0
197,10.988629674137513,20.56294939460832,1.0
198,-16.01178579489185,-2.183959782063169,1.0
199,9.631129835478761,19.661601708768433,1.0
200,-14.42779584693178,-2.7291653583703765,1.0
201,12.635780182372626,-4.963641831345704,1.0
202,11.077269275743676,-4.2961163154952,1.0
203,1.807740132254902,1.2160971547186126,1.0
204,12.579055792466834,-5.080952699105988,1.0
205,11.185690724429604,-4.551900356873094,1.0
206,2.3766757271296104,1.7897754416130365,1.0
207,-20.265966893714086,3.3423142163990125,0.0
208,-9.764729902684008,-13.229146468346665,0.0
209,-20.29315863028735,3.430250276778309,0.0
210,-9.774587703872037,-13.245596921481589,0.0
211,-0.5160184281454897,4.819313880035029,0.0
212,-0.947664070737114,4.939337371484678,0.0
213,-0.5960702249256747,4.835115905866932,0.0
214,-0.5965869180704556,4.835628777331196,0.0
215,7.486829323291019,16.606128742031625,0.0
216,-12.123227695243795,0.47192040900605803,0.0
217,12.644992791278307,11.363346086481682,0.0
218,-18.806994480291262,18.860144332706252,0.0
219,-12.037444535886804,0.18472752734614342,0.0
220,6.467364299522789,17.002598219719697,0.0
221,-8.285211122029962,-18.700539144544543,0.0
222,-20.396487700195483,2.3495932550981187,0.0
223,16.535222241779213,12.748726914471925,0.0
224,8.495598617059976,18.600304949583432,0.0
225,-16.71096105741063,16.679980659296113,0.0
226,10.75689530837009,20.14025214988673,0.0
227,-13.510279730940752,-0.957723057158398,0.0
228,10.762287867417292,20.159718513138735,0.0
229,-13.437226516149137,0.7285104333116225,0.0
230,10.76322410589571,20.144734505829963,0.0
231,-13.509814941086951,-0.9601972757083205,0.0
232,5.42752164988654,13.786032573455778,0.0
233,2.7761753180399382,10.559117274206967,0.0
234,-15.608837984159317,0.27784052123429287,0.0
235,-12.54150650262189,-21.421414172792844,0.0
236,5.460170704282655,13.938408302061493,0.0
237,2.97444809116609,10.714715578891386,0.0
238,-17.02080323644005,-0.807803329157651,0.0
239,-12.688862156734412,-20.78536393678955,0.0
240,-6.9424837382276205,-17.614444691690274,0.0
241,4.584839211268018,25.180085159614027,0.0
242,10.340155187490812,-5.900968618828934,0.0
243,3.062121672446012,2.7625138977036565,0.0
244,-17.944962752246514,-0.8131517423259014,0.0
245,-12.243822218285237,-20.688788271952312,0.0
246,-13.078173353143328,-20.9919105065055,0.0
247,-6.992878378974834,-17.609285636457212,0.0
248,-17.237387338334173,-1.055477955950906,0.0
249,-12.355191773327538,-21.072189137099507,0.0
250,-7.095265919574903,-17.561967879702202,0.0
251,5.070492709981095,25.18323874456916,0.0
252,-17.232651434134702,19.863723394538006,0.0
253,15.666619771390707,10.172176366486744,0.0
254,-12.256270117395532,18.975197024376023,0.0
255,-17.169290219255263,-3.6521670083648483,0.0
256,-15.083512876594536,-1.9738275442060582,0.0
257,6.852213398669553,19.183884346461898,0.0
258,5.18084856143747,19.966490950381054,0.0
259,16.356746533775752,9.6186578020014,0.0
260,16.38680346187913,8.773555643028974,0.0
261,6.495670029570418,19.99242129025993,0.0
262,-15.271449094850883,-3.322875212546819,0.0
263,5.425562940756766,19.828362520842404,0.0
264,-13.188642432907697,17.478616013574378,0.0
265,-14.921877864094286,-2.4576049385346934,0.0
266,14.936367583980049,10.251089900668862,0.0
267,6.8183488852385095,18.823217664276903,0.0
268,-15.271388634073732,17.83932449599029,0.0
269,6.980736276730599,19.562441101104323,0.0
270,-15.740964959561385,-3.2149630951544452,0.0
271,-14.952782145670476,18.369268849360473,0.0
272,7.114548644366791,19.058999707532532,0.0
273,15.333400850805681,9.637260614665,0.0
274,14.969932359926062,9.812784633648018,0.0
275,16.11197521423864,9.186793682693256,0.0
276,-15.924884521442701,-2.6591644788317983,0.0
277,15.411988131211286,10.20154085288931,0.0
278,-14.705001251098752,18.30320728239661,0.0
279,16.333359795602714,8.83327204929475,0.0
280,-18.133767276356995,-5.8760890295834045,0.0
281,6.599113234360536,19.49450738880357,0.0
282,-14.661121794756527,17.496452855590025,0.0
283,14.812719014157603,11.39902642085457,0.0
284,-18.495571620638938,-3.905484298977554,0.0
285,8.345669391134965,23.54735500664986,0.0
286,-14.871612935620881,1.6513331419344996,0.0
287,-17.593797876226102,17.823695946017914,0.0
288,13.772614517055693,9.101971341384798,0.0
289,-17.013334063913256,7.780755416597214,0.0
290,-17.012534602369836,7.776061874490867,0.0
291,-4.99829063349205,-25.147798283743324,0.0
292,-4.883689379263717,-25.284918304369562,0.0
293,-3.4953456720405,-24.678525168802313,0.0
294,-4.334171061496847,-24.848633501573936,0.0
295,-3.5145274564685685,-24.666355831844047,0.0
296,-4.513575515670291,-25.080086168765078,0.0
297,-6.108511643370397,-25.36648866098268,0.0
298,-6.144267521334864,-25.369417113907964,0.0
299,3.0107060266935424,-12.989508102822137,0.0
300,3.062602409025468,-12.884417322843008,0.0
301,12.958779935709412,0.35830722551689304,0.0
302,13.921865782381598,0.6077713210379173,0.0
303,-5.0743062467774465,-24.99141532243113,0.0
304,-5.206836903410961,-24.989584008120065,0.0
305,-4.621374013210334,-25.83903652751881,0.0
306,-5.068340889575476,-26.185814053417264,0.0
307,1.701809431359094,-11.909371471041487,0.0
308,3.576067956116039,-9.04380773581229,0.0
309,-5.62065992198482,-23.744984931927505,0.0
310,-5.856492428771218,-23.018517725401498,0.0
311,3.617855900421866,-13.624821336365411,0.0
312,5.138259187023143,-9.881429362244576,0.0
313,-12.033218334256969,6.612548624237527,0.0
314,-12.054063401095965,7.067137829015958,0.0
315,12.819750190889472,-10.71018641088689,0.0
316,4.223715772826186,-19.374769108336093,0.0
317,9.351186551532066,-17.2084919562842,0.0
318,13.338564317306924,-11.809997808667172,0.0
319,1.1098896323436256,-20.567733781307783,0.0
320,0.004169467327751812,-20.733115103205858,0.0
321,11.091083926737719,2.4462591718124456,0.0
322,11.213587627984666,2.3760193710567385,0.0
323,4.119358182779969,11.445314977897974,0.0
324,4.634379322715339,11.543661648952513,0.0
325,-9.28406923900523,-13.799637126190742,0.0
326,-0.4156266742593537,-0.5388460037847989,0.0
327,14.491396011928115,10.23910937034612,0.0
328,-14.693928030516648,16.355928454343754,0.0
329,7.248704774016996,19.423803668007004,0.0
330,-13.614936726708285,-2.9719729545125526,0.0
331,7.212069356469993,18.489654907545496,0.0
332,-16.335526946799934,-4.091528747189386,0.0
333,-13.999452335599226,19.728301914839847,0.0
334,15.023549737400224,10.475941828933841,0.0
335,-12.042364595074352,6.63718773214185,0.0
336,-11.930285557945073,6.050211669100308,0.0
337,-12.073559292280478,7.066867324197857,0.0
338,-12.02110078646573,6.502026427871791,0.0
339,-3.0971469884128635,-24.234302196739304,0.0
340,-3.1478103324395623,-24.20070322068363,0.0
341,6.232281607057908,-10.778283520987046,0.0
342,6.225017544088625,-10.7886868460151,0.0
343,6.141512007300082,-10.747078553078275,0.0
344,6.168554714685104,-10.763792832082768,0.0
345,-3.5527068472585643,-23.963455738430195,0.0
346,-3.476242814479627,-23.986489603484266,0.0
347,12.40569054103024,1.429298348260707,0.0
348,12.355831856391875,1.3379346288685128,0.0
349,7.776258067023237,23.6598909739262,0.0
350,-19.457104748256636,-3.511961126351847,0.0
351,-19.54600949047434,-3.729362349360754,0.0
352,-15.947109491601527,19.55678014909033,0.0
353,-6.115901234820791,-18.336007310981042,0.0
354,-11.435917166279117,-18.40297136164549,0.0
355,-17.455630681926095,-2.986089859268696,0.0
356,-15.99182065974318,20.04134949973832,0.0
357,-13.747697421565997,20.152454255359043,0.0
358,14.735070833828031,8.549814153426018,0.0
359,8.090778915086451,23.21937874636505,0.0
360,-16.292161643342645,19.5541284102254,0.0
361,-17.121536155035628,0.7322800843646456,0.0
362,14.465032220513296,8.801466761536082,0.0
363,-16.401435392795744,19.14979578184471,0.0
364,-5.923314323976933,-16.947933363284122,0.0
365,-14.829792205877583,22.03636188555723,0.0
366,-14.807638809450651,-1.9561449863984828,0.0
367,-14.113703646060802,17.16959053866747,0.0
368,-6.03860458897009,-17.61243375706584,0.0
369,8.175998752408951,23.45610296173673,0.0
370,-15.64695453271912,-1.3475410869109103,0.0
371,-16.663304864313037,1.2960919293488813,0.0
372,-15.067300265510607,22.05395949616986,0.0
373,14.336028328320696,8.910628135625467,0.0
374,-6.099380278361963,-17.39691376217358,0.0
375,-13.643970401352016,17.80416203907597,0.0
