,wt-SNE 1,wt-SNE 2,type
0,3.1834912284250114,10.674697947997833,1.0
1,3.9931802954693825,8.85372574024205,1.0
2,3.40044392799991,10.47024195737255,1.0
3,3.870713230210968,9.65732516437333,1.0
4,1.0211560211571915,9.083329639392542,1.0
5,1.8982426008400974,7.463003254606204,1.0
6,1.1307086119902063,7.772556191828918,1.0
7,1.8380335748289416,8.432050938103949,1.0
8,2.3844103580540534,5.969296878788645,1.0
9,0.9173191009315436,11.12205785595578,1.0
10,3.5661586154740363,9.479212354347103,1.0
11,2.9194186237786117,10.621626017832961,1.0
12,4.517533246690304,10.472108172097368,1.0
13,2.425265564652022,5.801062487240664,1.0
14,-0.5757113587635599,10.090843397963907,1.0
15,0.9102044999260619,11.50273088961228,1.0
16,2.836801866287343,7.110735039429189,1.0
17,1.6805594889035547,9.292654895573236,1.0
18,-0.002879622632713763,9.070571828476483,1.0
19,2.378978931178128,6.971179259053916,1.0
20,-0.0474675010878804,8.712677328038552,1.0
21,0.33374943312707966,6.663303652971496,1.0
22,0.5739582025894301,6.455791071824479,1.0
23,-5.345216771575113,-16.27042326161172,1.0
24,-6.895538691111405,-9.082442895480431,1.0
25,-6.2767214422282365,21.37047803402114,1.0
26,-7.78149340985546,-16.302307960336677,1.0
27,-19.437159943410414,13.461608655866085,1.0
28,-12.568290631509246,9.465785222692299,1.0
29,-11.96363476945503,10.149631160790655,1.0
30,5.398087237144187,-15.361010139192722,1.0
31,6.270627816643322,-15.076340620319955,1.0
32,5.699033903164164,-14.409720824239404,1.0
33,-11.668719495695289,10.08573693191337,1.0
34,-12.736208860245156,10.377962899809516,1.0
35,-12.401030644770616,9.86796825992586,1.0
36,5.594031103122782,-15.464683771348502,1.0
37,-13.084004384054623,9.918165323909463,1.0
38,5.1892008159019385,-15.415504952963332,1.0
39,-8.277794816694223,-15.568577116618327,1.0
40,-18.005708546225865,13.078826423637537,1.0
41,-8.260366401999292,-15.549560491307872,1.0
42,-17.25662226639555,14.421412331189677,1.0
43,-4.633083187408665,-16.348654353626948,1.0
44,-7.931626155423476,-7.682199756282512,1.0
45,-4.585857896528733,-16.405259649348135,1.0
46,-7.68200282939101,21.12746687785971,1.0
47,-8.936355954160208,-17.29846160242711,1.0
48,-16.6583812126679,17.396983852711355,1.0
49,-8.876348218167417,-17.190489007396362,1.0
50,-16.507660576427735,16.84838213185848,1.0
51,-3.9075965208156225,-11.198982451997452,1.0
52,-7.520465794768489,22.33150316040397,1.0
53,-7.588039049151506,-11.926609451351379,1.0
54,-17.795904559136005,17.709570894780736,1.0
55,-20.554960013977027,15.703062859324655,1.0
56,-7.207328085922724,25.879692814876453,1.0
57,-12.095708606983784,10.961906875994215,1.0
58,-11.723750337655227,10.771463953761252,1.0
59,4.133176862339647,-14.501572343423698,1.0
60,3.4356894467174413,-15.9122030384407,1.0
61,-10.801222864675893,10.44187127824089,1.0
62,-12.325957155432166,11.004185639649975,1.0
63,-10.856140898607144,10.506800608964857,1.0
