,wt-SNE 1,wt-SNE 2,type
0,5.565975895928852,-7.401785782710594,R
1,15.03836610098461,-0.8054569147129786,R
2,-4.8641837078168475,10.918337973946366,R
3,-2.9317868851912716,-9.448342813523208,R
4,-2.6315990919562755,10.426847593369065,R
5,-2.1550103030999903,10.328404704398908,R
6,0.6507460720046139,-5.810400084163826,R
7,10.853191953878916,1.116255807200424,R
8,5.085538708218961,-3.0818304657586317,R
9,-2.3294977801175274,3.2553209383490804,R
10,-8.73143982139282,-3.099433269107754,R
11,4.277873792184359,-3.621352133295006,R
12,9.775156620441345,2.4558537738018447,R
13,0.05531141895288038,-6.312879339459486,R
14,7.093762586925331,-4.139187517889962,R
15,-2.146140881176905,-4.220006306022042,R
16,-4.330109097637943,-7.535451420392112,R
17,8.451868749908527,-4.141217661306771,R
18,-8.693678681807436,-4.382588818588164,R
19,14.492571931602566,-1.744789505807276,R
20,-9.613917035405958,-1.1148655441508433,R
21,-7.634541632112707,-9.640744325249361,R
22,-3.3524168466398225,-10.006257515206169,R
23,-9.718333522257366,-4.703276948239156,R
24,-9.000890362522831,-5.396162752340464,R
25,-10.917617352402093,-4.187725525538192,R
26,11.018366324154032,3.3635817839241824,R
27,4.018940976346484,7.016382136251573,R
28,7.384984950281522,0.31113553367398994,R
29,13.483564726197482,2.5968810810626914,R
30,-4.740266491086003,-0.061170096041799814,R
31,8.120457997400566,4.803860714982171,R
32,3.035308669800508,-4.9516411920072585,R
33,-8.772584555278778,0.3801960589538621,R
34,-3.91289805406122,0.8016101351753613,R
35,9.222920508986265,2.561532658714832,R
36,-5.8206097495039915,-3.1644279946356058,R
37,-7.043824587256945,-1.3299789265502604,R
38,-6.274891397903969,1.0707027596515255,R
39,-4.763638720144253,-3.3368080594704006,R
40,-10.275118836937773,-3.158800024437179,R
41,-9.395700517826812,-4.037967043735381,R
42,-8.091869504225398,-7.028563078812209,R
43,-7.638788611471913,-6.856339176044713,R
44,-10.422401134486819,-10.292247199108877,R
45,7.502617993230959,-5.878609950627807,R
46,7.685084082454425,-5.777975512305718,R
47,-1.4149672847233044,-6.146372294082953,R
48,-1.9965870795158842,-2.908196356511857,R
49,-2.473175514398966,-2.969091256523082,R
50,-7.407147923030582,-8.173062449279554,R
51,1.8031170503283358,-5.243009809786066,R
52,6.988703927029746,4.739503817222068,R
53,-4.953232454746711,2.0881784095426568,R
54,-5.35539601354314,2.7084513646193753,R
55,-5.792998079993774,2.612338308961119,R
56,-4.979700448399965,3.2900305025711254,R
57,-6.702452397901835,-3.1135000348004196,R
58,-6.391739535116301,-1.9154947839436012,R
59,-6.003987856879213,-1.37966109129086,R
60,-5.700363567895253,-1.7367415502362675,R
61,-5.427608314093878,-1.3616207993923062,R
62,-7.23648983516267,-2.728214058362074,R
63,-8.73549530123649,-3.449953786301913,R
64,-5.617595158627353,-9.23122029470374,R
65,-6.009557242722557,-8.879768640338229,R
66,-6.559792216874966,-9.02878245818126,R
67,-6.110009817776131,-9.237451085511049,R
68,-10.977463710789234,-4.850393115458042,R
69,9.22246801467741,5.035022625961177,R
70,10.031312901207324,4.6152148798699875,R
71,9.4942798848675,4.843477738174348,R
72,10.02529311231175,4.722965746573973,R
73,9.793778219996117,3.4189356436056992,R
74,7.996934391257983,6.453315018073955,R
75,7.258427929090354,7.330237853798379,R
76,7.066975345623222,7.652064171829717,R
77,6.684060400829246,7.267289725604264,R
78,8.161501132791557,6.85545927968193,R
79,5.684307452873166,6.992276534819468,R
80,-0.8147325367434776,8.610846778095585,R
81,-0.21844393321502012,9.951101210706987,R
82,0.41430591254542287,9.704134393453462,R
83,-0.29668455855831954,9.97463247146424,R
84,-0.7714521168719741,9.282124925592958,R
85,5.611637296181623,11.409726583080182,R
86,5.634921196968624,11.636814933340617,R
87,5.306127437721539,11.84788342610295,R
88,6.944094235921038,-0.6531699983430994,R
89,4.9788976250466614,11.5721383558345,R
90,-0.6352078636229219,-4.455389561986051,R
91,-9.58054570657968,4.032946044070399,R
92,-3.7581009843144653,4.430483575904955,R
93,-7.416741560922577,2.776521557743716,R
94,-3.43344872773032,4.465858471628573,R
95,-13.00105154188162,0.6104278468251035,R
96,-12.995301256479847,0.6113081953462035,R
97,0.8139793807224722,-7.091258036374092,M
98,5.700013186490248,-0.8272674262596376,M
99,-1.2765120996667938,6.675609020364937,M
100,15.837189380670045,0.1744687460140128,M
101,15.869588058940524,-0.3900548222082162,M
102,14.245334856969745,0.8650219927228556,M
103,13.602460086368854,0.7326624839859469,M
104,13.812250661736464,0.07671111941029675,M
105,9.085109960013956,0.06957384952754789,M
106,7.108254591651355,-2.6757913787788703,M
107,7.563475448200703,-2.643085706242689,M
108,7.79114355001533,-2.1111397147790396,M
109,5.478898213011093,1.821646617036351,M
110,8.678082732919368,-1.964936956474719,M
111,9.30554239673761,-2.5879345689503905,M
112,7.9147394760908405,-0.3957739456230942,M
113,9.314529075596639,-1.1299316050903305,M
114,6.808279071029995,1.8009531015186298,M
115,8.59299000130051,-1.3208336384594246,M
116,10.033512817266008,-0.11255856537725124,M
117,5.007547497025004,3.185942099527985,M
118,0.9487807139031701,4.797007149274793,M
119,3.8404885321238145,4.98978567225431,M
