,wt-SNE 1,wt-SNE 2,type
0,-10.581093327183561,-1.989018113656517,R
1,7.883587631311812,11.417232160752185,R
2,10.1735225396629,13.03633336605369,R
3,-6.987949585956378,3.8059437499381286,R
4,5.603779922451595,10.609550263741545,R
5,4.881876726197584,9.47539852267661,R
6,-5.1006962555740785,-10.74459756375529,R
7,8.131884728206884,2.6381856636725125,R
8,3.7363319750365718,-10.44013804050521,R
9,-0.9520961096531156,-8.02321512445852,R
10,-6.34868542414114,-6.068238855933521,R
11,1.1319328810850782,-10.153341385801237,R
12,1.881984571650807,-10.44541171277145,R
13,-11.615267053304569,-1.038287769932621,R
14,1.331779233477952,-5.441088162208417,R
15,-12.528872612951591,-0.12362089798601528,R
16,-11.201105560814469,0.3569180428806791,R
17,1.7924774573668163,-6.0798346170092,R
18,-8.137287923662177,-6.773179252369025,R
19,9.818028511707286,12.475582104771936,R
20,0.8557803856358445,7.88028690739754,R
21,-12.689677937360473,0.7895460255881092,R
22,-9.885887965780125,3.741183061662132,R
23,-8.2895060356288,-5.756227940920716,R
24,-11.111791286657967,-6.262560149281485,R
25,-8.74465133861433,-5.720067146151053,R
26,0.5235075076029262,-9.284717914337467,R
27,3.4369988402701854,-2.3502331460733914,R
28,1.0749148677462506,6.755292969105009,R
29,4.168582925803243,6.590397656308092,R
30,2.5419710306565615,-5.4659986044814595,R
31,-1.9313075345858046,-5.44965522117324,R
32,2.861706740566718,-9.944069510509221,R
33,2.9622622530094787,-7.804247937372318,R
34,2.941385195119974,-5.320587327116571,R
35,-0.795889974875261,-4.24870108568389,R
36,-9.067668405271153,-8.024465841809828,R
37,-8.500725084372734,-7.318992289948436,R
38,-5.409143790997863,-5.975361754110139,R
39,-9.504805945031558,-7.158469066099026,R
40,-4.551406264734439,-8.074505000169392,R
41,-7.484905901029311,-6.643604935848623,R
42,-11.876209764634764,-4.710925359464685,R
43,-12.570444746532758,-0.6087484321786668,R
44,-8.558909123162355,2.803067448885291,R
45,-8.82153980051613,0.23910308329424018,R
46,0.2918425120643683,6.940350335701746,R
47,-8.633860197236576,-1.3720241208753523,R
48,-8.01743908242009,-1.0143498727845657,R
49,-8.331504226626258,-0.572470929077271,R
50,-11.37176046293372,-4.864689878438932,R
51,-6.678831432647221,-7.067287678283136,R
52,-0.19804482114432925,-6.189030585634787,R
53,-1.0121434842201853,-7.386602976064791,R
54,-0.6379330158114254,-5.6102336174207705,R
55,-0.3244639199363275,-5.039549321018807,R
56,0.27134992684756165,-4.124690492447551,R
57,-8.055904855840701,-7.811559034923563,R
58,-7.23093456273777,-8.88491606308732,R
59,-6.858452530020034,-8.389066519456208,R
60,-6.950117941595988,-9.257308506161845,R
61,-6.745548473474722,-9.480805412306472,R
62,-7.957332164438943,-8.823013616341024,R
63,-7.365624677407354,-7.819462604805997,R
64,-11.792933266771639,-5.762656821885602,R
65,-12.100362513763121,-5.928198222780666,R
66,-12.423668481254325,-5.728236297433977,R
67,-12.50258545116756,-5.298274029066285,R
68,-8.24289892964712,-4.9109840792245105,R
69,-3.864424449639466,-5.820999915742924,R
70,-3.406119949291166,-6.244122602406648,R
